model,split,batch_size,training_time,epoch,step,imgs_seen,lr,momentum,weight_decay,train_loss,val_loss,val_acc,test_loss,test_acc
MobileNetV1_025_Linear_Probe,WakeVision_train_quality,32,,,,,,,,,,,0.9159719107151032,52.275
,,,,0,49,1568,0.01,0.9,0.0001,0.546517014503479,0.9284841457843781,51.94,,
,,,,0,99,3168,0.01,0.9,0.0001,0.511370062828064,0.9284841457843781,51.94,,
,,,,0,149,4768,0.01,0.9,0.0001,0.45970869064331055,0.9284841457843781,51.94,,
,,,,0,199,6368,0.01,0.9,0.0001,0.35076916217803955,0.9284841457843781,51.94,,
,,,,0,249,7968,0.01,0.9,0.0001,0.5402418375015259,0.9284841457843781,51.94,,
,,,,0,299,9568,0.01,0.9,0.0001,0.9544373750686646,0.9284841457843781,51.94,,
,,,0.46661136945088705,0,311,9952,0.01,0.9,0.0001,0.8133368492126465,0.6018047741353512,77.33,0.5805879892021417,77.76
